,TPfixation,TPfixation RA,TPfixation Shuffled,TPheatmap,TPheatmap RA,TPheatmap Shuffled,TPTNfixation,TPTNfixation RA,TPTNfixation Shuffled,TPTNheatmap,TPTNheatmap RA,TPTNheatmap Shuffled,AUCfixation,AUCfixation RA,AUCfixation Shuffled,AUCheatmap,AUCheatmap RA,AUCheatmap Shuffled,IGfixation,IGfixation RA,IGfixation Shuffled,CCheatmap,CCheatmap RA,CCheatmap Shuffled
1085,0.0,0.0,0.05263157894736842,0.07450523864959255,0.01629802095459837,0.09313154831199069,0.8949702380952381,0.8711309523809524,0.897172619047619,0.8737797619047619,0.8469642857142857,0.876875,0.44773830439832046,0.4358119174533218,0.47514101802554387,0.4846274704289165,0.4425279237664474,0.4952845060212408,6.5585373e-06,1.5244913e-05,0.00015192159,-0.006884565230669391,-0.05484671160803675,-0.0032887563201753223
1086,0.25,1.0,0.15,0.4629080118694362,0.642433234421365,0.12314540059347182,0.884375,0.8811904761904762,0.8866071428571428,0.8831845238095238,0.8863095238095238,0.871904761904762,0.5673764145324598,0.9405598570577725,0.5185229303156641,0.6773478284458035,0.7668674706395836,0.5051886876623436,0.000779328,0.0013212689,0.0003270096,0.16907047813851478,0.24500766442781452,0.009179404505189195
1087,0.0,0.0,0.0,0.35258964143426297,0.15737051792828685,0.1553784860557769,0.8380357142857143,0.8711011904761905,0.8397916666666667,0.8336904761904762,0.860922619047619,0.8295535714285714,0.4190428001666766,0.43557652241204836,0.41992082862075125,0.5967885061361901,0.5144819838417796,0.4975786623281483,1.10729225e-05,4.987284e-05,3.2420992e-06,0.058580296997478,0.03260946766838684,-0.0012251328554772733
1088,0.0,0.0,0.0,0.35258964143426297,0.10756972111553785,0.1454183266932271,0.8380357142857143,0.8940178571428572,0.8397916666666667,0.8336904761904762,0.8823511904761905,0.8292559523809524,0.4190428001666766,0.44703553782963273,0.41992082862075125,0.5967885061361901,0.5008360418980311,0.49252304938202357,1.10729225e-05,4.2021052e-12,4.2021052e-12,0.058580296997478,-0.0061919632945062015,-0.0021134010181547906
1089,0.0,0.6666666666666666,0.0,0.08835341365461848,0.13453815261044177,0.10843373493975904,0.870297619047619,0.9291369047619048,0.8730059523809524,0.8581845238095238,0.9182738095238095,0.8614880952380952,0.43518766556537786,0.7979135041819209,0.4365419531505789,0.47905979546243704,0.532301400636077,0.4906255436827972,6.3031576e-12,0.00014615404,6.3031576e-12,-0.014000854942647323,0.06389697742725782,-0.009852257217757709
1090,0.0,0.0,0.1,0.0491183879093199,0.13727959697732997,0.11209068010075567,0.8694940476190476,0.8670238095238095,0.8723809523809524,0.849077380952381,0.8507738095238095,0.8547619047619047,0.43513553768245455,0.4338993148644623,0.4865355972594579,0.4587785440735407,0.5026610141199519,0.49241368730392904,-6.622189e-07,0.0001579033,0.00028687812,-0.030087997385305806,0.014355487127331298,-0.0005704880712585858
1091,0.0,0.0,0.0,0.10159362549800798,0.0,0.12350597609561753,0.8703273809523809,0.9145535714285714,0.8730357142857142,0.8584821428571429,0.8996726190476191,0.861845238095238,0.4351895946187273,0.4573040061908447,0.4365438418953509,0.4857777783662618,0.45665901262916186,0.4982748322680033,-1.4709705e-07,4.8030756e-06,-1.4709705e-07,-0.006691042348700355,-0.018054374285987346,0.0010271364894422306
1092,0.0,0.0,0.0,0.3107569721115538,0.35258964143426297,0.10159362549800798,0.8839583333333333,0.9181845238095238,0.8865178571428571,0.8783630952380952,0.9138392857142857,0.8746726190476191,0.44200547651645933,0.4591195904518126,0.44328531460205967,0.5988644972951267,0.6374707225843138,0.49399579758192436,-1.4709705e-07,9.259072e-05,-1.4709705e-07,0.11923185099325588,0.1040223243152477,-0.004616360844435917
1093,0.0,1.0,0.0,0.29518072289156627,0.6706827309236948,0.14056224899598393,0.840922619047619,0.9140178571428571,0.8429464285714285,0.8349404761904762,0.9189880952380952,0.8323809523809523,0.420498854064351,0.9570050897401553,0.4215108491829628,0.569120782568374,0.7967032167095062,0.4916756021730569,5.0618895e-05,0.00019366454,7.5044454e-06,0.08054030723804044,0.24130740712618817,-0.008487336590094735
1094,0.6521739130434783,1.0,0.21739130434782608,0.5499254843517138,0.7466467958271237,0.09836065573770492,0.8727083333333333,0.9207142857142857,0.8745833333333334,0.8744940476190476,0.9298809523809524,0.8589285714285714,0.7625166554227726,0.9603299877892605,0.5462124047128534,0.715516661213787,0.840130771353387,0.4863937263929498,0.0012799475,0.0016390088,0.0005042437,0.21930788161107417,0.38353198737496325,-0.004722049609845475
1095,0.75,0.0,0.0,0.406,0.268,0.146,0.8847321428571429,0.8490178571428572,0.8845535714285714,0.881875,0.8422321428571429,0.8741369047619048,0.8173740921538278,0.42455947136563876,0.4423294439814264,0.6475317220543808,0.5594531722054381,0.5155679758308157,0.0001998714,4.5460478e-05,4.091434e-05,0.11788626001955774,0.05209576860287439,0.00919951567090503
1096,0.75,0.041666666666666664,0.125,0.6816,0.0864,0.1088,0.8716964285714286,0.9454761904761905,0.8733333333333333,0.878095238095238,0.9307440476190476,0.8593154761904762,0.8108917083631165,0.4938944484155349,0.49943411960924466,0.7817097801364671,0.5165737680060651,0.49117028051554207,0.001499937,0.0002447089,0.00047898866,0.3235647206251824,0.018165306733068362,-0.0027571674181073357
1097,0.4782608695652174,0.08695652173913043,0.15217391304347827,0.6123110151187905,0.0032397408207343412,0.13606911447084233,0.8456547619047619,0.8616666666666667,0.8487202380952381,0.8519047619047619,0.8354166666666667,0.8296130952380952,0.6622096503753845,0.4748426287541691,0.500924531773572,0.7355030009792397,0.4311203907017303,0.49266882301249165,0.002066708,0.0003676439,0.00091943704,0.25777888980295505,-0.04806812962435805,-0.00888516945427971
1098,0.6666666666666666,0.3508771929824561,0.12280701754385964,0.5756148613291471,0.29513343799058084,0.14965986394557823,0.8489583333333334,0.9494345238095238,0.8503273809523809,0.8569940476190476,0.9266369047619047,0.8117559523809523,0.7579673851474226,0.6506644260234703,0.48718534104692013,0.7247887175464569,0.6299265283928732,0.5006717067211245,0.0032547626,0.0019322928,0.0009554681,0.4303752113877004,0.3982599852828667,-0.000961709325819228
1099,0.0,0.0,0.0,0.12326043737574553,0.12922465208747516,0.04572564612326044,0.9290178571428571,0.8944940476190476,0.9309226190476191,0.9180059523809524,0.8836607142857142,0.9175892857142857,0.46463338394212733,0.44736685421690336,0.46558602006489835,0.5266723675231146,0.5121755492966004,0.48828264963201423,0.00031687348,0.00011224467,0.00012217947,0.06342668089373782,-0.0017947828980604999,-0.005221622878416453
